ZINC76594680; 0.240; O=Cc1cc2c(n1C)[nH]cc2O
ZINC40445625; 0.240; O=C(N(C)C)Cn1cc(c(n1)[N+](=O)[O-])Br
ZINC59215881; 0.240; Nc1ccc(c(c1)C(=O)c1ccccc1)O
ZINC75643539; 0.240; Fc1cc2CCNC(c2cc1O)c1nnc[nH]1
ZINC75643537; 0.240; Fc1cc2CCNC(c2cc1O)c1nnc[nH]1
ZINC13110704; 0.240; Clc1ccc(cc1)C(=O)C1=C(O)C(=O)O[C@H]1c1ccccc1
ZINC13579578; 0.240; Cc1ccc2c(n1)nccc2O
ZINC77060490; 0.240; C[C@@H]1CCc2c(C1)c(c(=O)[nH]n2)c1n[nH]c(=S)o1
ZINC11919391; 0.240; COc1cc(ccc1O)C(=S)N
ZINC39212394; 0.240; COC(=O)Cc1ccc(c(c1)C)O
ZINC95712250; 0.240; CNC(=O)c1cc(SC)ccc1O
ZINC19834680; 0.240; CN(C(=O)c1cccc(c1O)OC)CCC(=S)N
ZINC16662576; 0.240; CCOc1cc(ccc1O)C=C1NC(=S)NC1=O
ZINC06939895; 0.240; CCOC(=O)/C(=C\c1ccc(c(c1)O)O)/C#N
ZINC33824859; 0.240; CCC(=O)c1ccc(c(c1)O)N
ZINC77060491; 0.240; CC1CCc2c(C1)c(c(=O)[nH]n2)c1n[nH]c(=S)o1
ZINC36532779; 0.240; CC(=O)Nc1cc(N)ccc1O
ZINC76890045; 0.240; CC(=C(N1C(=O)CNc2c1cccc2)C(=O)C)O
ZINC75644657; 0.240; CC#C[C@H]1NCCc2c1c(F)c(cc2)O
ZINC57591134; 0.240; Brc1ccc(cc1)C1OC(=O)C(=C(O)C)C1
ZINC57591127; 0.240; Brc1ccc(cc1)C1OC(=O)C(=C(O)C)C1
ZINC12407281; 0.238; S=C1NC(=O)/C(=C\c2cccc(c2)O)/S1
ZINC84193530; 0.238; Oc1nc[nH]c(=O)c1c1ccc(cc1)Br
ZINC65355883; 0.238; Oc1ccnc(c1)c1cc(F)cc(c1)Cl
ZINC84544167; 0.238; Oc1ccccc1c1n[nH]cc1C(=O)c1ccccc1
ZINC04310972; 0.238; Oc1ccccc1c1n[nH]cc1C(=O)c1ccccc1
ZINC39097197; 0.238; Oc1cccc2c1cc1c(O)cccc1n2
ZINC83659834; 0.238; Oc1cccc2c1C(NCC2)c1[nH]cnn1
ZINC83659833; 0.238; Oc1cccc2c1C(NCC2)c1[nH]cnn1
ZINC49815947; 0.238; Oc1cccc(c1)CCC(=O)n1cncc1
ZINC83663698; 0.238; Oc1ccc2c(c1)C(NCC2)c1nccs1
ZINC83663697; 0.238; Oc1ccc2c(c1)C(NCC2)c1nccs1
ZINC17108505; 0.238; Oc1cc(O)c2c(c1)cc([nH]c2=O)C
ZINC15923763; 0.238; Oc1cc(=O)[nH]c(c1c1ccccc1Cl)Cl
ZINC95347611; 0.238; O=Cc1c(O)[nH]c2c1ccc(c2)Br
ZINC41215555; 0.238; O=C=NC(=O)COc1cccc(c1)OC
ZINC65341378; 0.238; N#Cc1cc(O)cc(c1)c1cc(F)ccc1O
ZINC01085755; 0.238; N#CC1C(=N)NC(=S)[C@@H]([C@@H]1c1ccc(cc1)Br)C(=O)N
ZINC48628729; 0.238; N#CC1(CCCC1)NC(=O)Cn1cc(c(n1)[N+](=O)[O-])Br
ZINC80004762; 0.238; Fc1ccc(c(c1)C(=O)N(Cc1cscn1)C)O
ZINC00541577; 0.238; ClCc1cc(=O)oc2c1cc(O)cc2
ZINC04095848; 0.238; C[C@H]1OC(=O)c2c(C1)cc(cc2O)O
ZINC82549101; 0.238; COC(=O)C=C(C(=O)c1ccc(c(c1)C)F)O
ZINC36893204; 0.238; CCOc1cc(ccc1O)C(=S)N
ZINC82318386; 0.238; CCOC(=O)C(=CO)c1ccc(cc1)Br
ZINC82318385; 0.238; CCOC(=O)C(=CO)c1ccc(cc1)Br
ZINC24302809; 0.238; CCCCN[C@H](C(Cl)(Cl)Cl)NC(=O)C
ZINC24302816; 0.238; CCCCNC(C(Cl)(Cl)Cl)NC(=O)C
ZINC06399141; 0.238; CCCCNC(=O)C(=C(O)C)N=O
ZINC05417178; 0.238; CCCC(c1ccc(cc1O)O)N=O
ZINC82309538; 0.238; CCC1(CC(=N)C(=O)NC1=O)c1ccc(cc1)N
ZINC82868388; 0.238; CC(=O)c1ccc2c(c1O)cc[nH]2
ZINC05781872; 0.238; CC(=O)Nc1ccc(c(c1)O)C
ZINC33373358; 0.238; CC(=C(C(=S)Nc1ccccc1)C(=O)C)O
