ZINC19802763; 0.490; Clc1ccc(c(c1)O)C(=O)Nc1ccc(c(c1)N)C
ZINC05697837; 0.487; Oc1ccc(c(c1)C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00102845; 0.487; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1ccccc1Cl
ZINC00103232; 0.487; Clc1ccc(c(c1)Cl)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC03154567; 0.487; Clc1cc(Cl)c(c(c1)Cl)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00284722; 0.486; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1C)Cl
ZINC02951169; 0.486; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cc(Cl)ccc1C
ZINC01738729; 0.485; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(Cl)c(cc1C)Cl
ZINC00210826; 0.485; Clc1ccc(c(c1)C)NC(=O)c1cccc(c1C)[N+](=O)[O-]
ZINC00451820; 0.485; Clc1ccc(c(c1)C)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC14861224; 0.484; CCN(c1ccc(cc1C(=O)Nc1ccc(cc1Cl)C)[N+](=O)[O-])CC
ZINC35982138; 0.483; Clc1ccc(cc1)C(=O)Nc1cc(ccc1O)[N+](=O)[O-]
ZINC20503324; 0.482; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1cc(Br)c(c(c1)Br)O
ZINC04181893; 0.482; Cc1ccc(cc1)NC(=O)c1cc(Br)cc(c1O)Cl
ZINC00103346; 0.482; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)Cl
ZINC19840208; 0.477; Clc1ccc(c(c1)O)C(=O)Nc1c(C)cccc1C
ZINC00300770; 0.476; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1ccccc1Cl
ZINC19005770; 0.476; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(cc1Cl)C
ZINC04833850; 0.475; Oc1cc(ccc1NC(=O)c1ccccc1Cl)[N+](=O)[O-]
ZINC32116787; 0.475; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1cc(Br)c(c(c1)Br)O
ZINC19838537; 0.475; Clc1ccc(c(c1)O)C(=O)Nc1ccc(cc1)C(=O)N
ZINC36622642; 0.472; Clc1ccc(c(c1)C(=O)NCc1cc(ccc1O)[N+](=O)[O-])O
ZINC00092390; 0.471; Oc1cc(C)c(c(c1)C)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC00103249; 0.471; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cccc(c1Cl)Cl
ZINC37246092; 0.471; O=C(c1ccc(c(c1)Cl)Cl)Nc1cc(ccc1O)[N+](=O)[O-]
ZINC00103246; 0.471; Clc1ccc(c(c1)NC(=O)c1cccc(c1)[N+](=O)[O-])Cl
ZINC19807247; 0.470; Clc1ccc(c(c1)O)C(=O)Nc1cccc(c1)C(=O)C
ZINC00436583; 0.469; Oc1cccc(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl
ZINC12021726; 0.469; Clc1ccc(c(c1)NC(=O)c1cccc(c1)[N+](=O)[O-])O
ZINC19807245; 0.467; Clc1ccc(c(c1)C(=O)Nc1ccc(cc1)C(=O)C)O
ZINC00103360; 0.467; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1Cl)Cl
ZINC00103357; 0.467; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1cc(Cl)ccc1Cl
ZINC00335669; 0.465; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cccc(c1C)C
ZINC01227457; 0.465; O=C(c1cc(ccc1Cl)[N+](=O)[O-])Nc1c(C)cccc1C
ZINC00335695; 0.465; Clc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)C
ZINC00102871; 0.465; Cc1ccc(c(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl)C
ZINC02063421; 0.460; [O-][N+](=O)c1cc(cc(c1)C(=O)Nc1ccccc1Cl)C(=O)Nc1ccccc1Cl
ZINC00438157; 0.460; O=C(c1ccc(c(c1)[N+](=O)[O-])C)Nc1c(Cl)cccc1Cl
ZINC02868682; 0.460; O=C(c1ccc(c(c1)C)[N+](=O)[O-])Nc1cc(Cl)c(c(c1)Cl)O
ZINC00103114; 0.460; Clc1ccc(cc1C(=O)Nc1ccccc1C)[N+](=O)[O-]
ZINC00024114; 0.456; Cc1ccc(cc1)NC(=O)c1cc(Cl)cc(c1O)Br
ZINC05943765; 0.455; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1c(Cl)cccc1Cl
ZINC06784397; 0.454; Clc1ccc(c(c1)C)NC(=O)c1ccc(c(c1)[N+](=O)[O-])N(C)C
ZINC72047131; 0.453; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccc(c(c1)Cl)NCc1ccccc1
ZINC07918908; 0.453; COc1ccc(cc1C(=O)Nc1ccc(cc1)Cl)[N+](=O)[O-]
ZINC00859360; 0.453; CCOc1ccc(cc1[N+](=O)[O-])C(=O)Nc1ccccc1Cl
ZINC04219026; 0.449; Oc1ccc(cc1)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC04842389; 0.449; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccc(cc1Cl)C(F)(F)F
ZINC03076188; 0.449; O=C(c1cccc(c1)[N+](=O)[O-])Nc1cc(Br)c(c(c1)Br)O
ZINC00258994; 0.449; O=C(c1ccc(c(c1)[N+](=O)[O-])Cl)Nc1cccc(c1C)Cl
ZINC00103094; 0.449; Cc1ccc(c(c1)C)NC(=O)c1cc(ccc1Cl)[N+](=O)[O-]
ZINC37976427; 0.448; Oc1ccc(cc1)NC(=O)c1cc(Cl)c(c(c1)[N+](=O)[O-])Cl
ZINC19839993; 0.448; CCc1ccccc1NC(=O)c1ccc(cc1O)Cl
ZINC00311671; 0.444; O=C(c1cccc(c1C)[N+](=O)[O-])Nc1c(Cl)cccc1Cl
ZINC03077768; 0.444; O=C(c1cccc(c1)[N+](=O)[O-])Nc1ccc(c(c1C)C)O
